luxes, temp, hum, curr, volt, power, dd,hh,mm
35072,37,25,0.58,14.99,8.73,19,11,22
32286.72,38,23,0.58,14.99,8.65,19,11,17
29532.16,38,24,0.58,14.98,8.65,19,11,12
27863.04,36,25,0.57,14.98,8.61,19,11,7
27166.72,37,24,0.57,14.98,8.49,19,11,2
27893.76,38,24,0.56,14.98,8.45,19,10,57
29409.28,37,24,0.56,14.97,8.35,19,10,52
30197.76,33,28,0.56,14.97,8.32,19,10,47
29552.64,36,25,0.55,14.97,8.26,19,10,42
28487.68,36,26,0.55,14.96,8.15,19,10,37
26746.88,35,27,0.54,14.95,8.05,19,10,32
25446.4,34,29,0.53,14.95,7.99,19,10,27
26880,32,30,0.53,14.95,7.91,19,10,22
26890.24,30,32,0.52,14.95,7.8,19,10,17
25835.52,31,30,0.51,14.94,7.64,19,10,12
23592.96,30,33,0.5,14.94,7.53,19,10,7
22927.36,30,33,0.5,14.93,7.41,19,10,2
22784,29,36,0.49,14.93,7.31,19,9,57
22394.88,28,37,0.48,14.91,7.14,19,9,52
21913.6,27,40,0.47,14.91,6.98,19,9,47
21770.24,28,38,0.46,14.91,6.82,19,9,42
19302.4,27,41,0.45,14.9,6.66,19,9,37
17008.64,27,39,0.44,14.89,6.48,19,9,32
15462.4,25,43,0.42,14.88,6.31,19,9,27
16097.28,24,44,0.41,14.88,6.12,19,9,22
17044.48,24,44,0.4,14.87,5.96,19,9,17
15805.44,23,48,0.38,14.86,5.72,19,9,12
14095.36,23,49,0.37,14.85,5.48,19,9,7
12733.44,22,53,0.35,14.85,5.2,19,9,2
11642.88,21,54,0.33,14.84,4.93,19,8,57
11663.36,20,56,0.31,14.82,4.61,19,8,52
11822.08,20,57,0.29,14.81,4.3,19,8,47
10982.4,18,61,0.27,14.8,3.96,19,8,42
10227.2,18,63,0.24,14.78,3.61,19,8,37
9408,16,66,0.22,14.77,3.26,19,8,32
7649.28,16,69,0.2,14.76,2.96,19,8,27
7367.68,15,72,0.18,14.75,2.64,19,8,22
6379.52,15,74,0.16,14.73,2.34,19,8,17
5242.88,13,79,0.14,14.73,2.05,19,8,12
5724.16,12,84,0.12,14.72,1.78,19,8,7
5248,11,90,0.1,14.71,1.52,19,8,2
4597.76,9,100,0.09,14.7,1.32,19,7,57
5685.76,23,50,0.09,14.7,1.29,18,17,17
5949.44,24,50,0.11,14.71,1.64,18,17,12
6333.44,24,49,0.14,14.72,2.02,18,17,7
7631.36,24,49,0.16,14.75,2.42,18,17,2
8832,25,47,0.18,14.75,2.71,18,16,57
10073.6,25,45,0.2,14.77,3,18,16,52
11115.52,26,44,0.22,14.77,3.29,18,16,47
11540.48,26,43,0.24,14.79,3.57,18,16,42
11709.44,27,42,0.26,14.8,3.81,18,16,37
12006.4,28,40,0.28,14.81,4.1,18,16,32
12641.28,29,37,0.29,14.82,4.31,18,16,27
13317.12,31,35,0.3,14.82,4.51,18,16,22
13783.04,32,35,0.32,14.83,4.71,18,16,17
14684.16,32,33,0.34,14.85,5.03,18,16,12
15354.88,32,32,0.36,14.86,5.4,18,16,7
18099.2,32,28,0.4,14.88,5.99,18,16,2
19061.76,30,30,0.42,14.89,6.27,18,15,57
14520.32,28,33,0.31,14.82,4.67,18,15,52
6428.16,30,33,0.14,14.73,2.01,18,15,47
19640.32,33,30,0.4,14.88,5.9,18,15,42
21841.92,34,30,0.44,14.91,6.52,18,15,37
20966.4,35,30,0.44,14.91,6.62,18,15,32
21237.76,34,28,0.45,14.92,6.77,18,15,27
22026.24,34,29,0.46,14.92,6.92,18,15,22
24238.08,35,28,0.47,14.92,6.98,18,15,17
25896.96,38,24,0.47,14.93,7.07,18,15,12
25425.92,37,25,0.49,14.94,7.28,18,15,7
24289.28,39,24,0.5,14.93,7.4,18,15,2
24422.4,39,24,0.5,14.94,7.45,18,14,57
23674.88,36,26,0.52,14.95,7.72,18,14,52
23531.52,35,28,0.53,14.96,7.99,18,14,47
26152.96,37,26,0.56,14.97,8.4,18,14,42
26542.08,38,25,0.55,14.97,8.26,18,14,37
23828.48,36,27,0.5,14.94,7.49,18,14,32
27996.16,36,26,0.56,14.98,8.38,18,14,27
31191.04,41,18,0.58,14.98,8.69,18,14,22
29972.48,39,21,0.57,14.99,8.56,18,14,17
27340.8,36,25,0.52,14.95,7.8,18,14,12
33198.08,39,21,0.58,14.99,8.69,18,14,7
28774.4,40,21,0.52,14.95,7.77,18,14,2
33013.76,41,20,0.58,14.99,8.68,18,13,57
34068.48,39,22,0.59,15,8.85,18,13,52
36546.56,41,19,0.63,15.01,9.42,18,13,47
38502.4,40,21,0.64,15.02,9.57,18,13,42
39403.52,39,22,0.62,15.01,9.24,18,13,37
31795.2,39,21,0.54,14.97,8.1,18,13,32
25794.56,41,21,0.45,14.91,6.73,18,13,27
32348.16,43,19,0.51,14.94,7.6,18,13,22
28805.12,45,17,0.44,14.9,6.59,18,13,17
42762.24,45,18,0.62,15.01,9.27,18,13,12
41553.92,41,22,0.61,15,9.15,18,13,7
44236.8,41,21,0.63,15.02,9.54,18,13,2
43253.76,41,23,0.62,15.01,9.24,18,12,57
42741.76,40,26,0.62,15.01,9.28,18,12,52
39587.84,38,29,0.59,14.99,8.83,18,12,47
37867.52,39,28,0.57,14.98,8.58,18,12,42
44933.12,42,27,0.64,15.03,9.61,18,12,37
36157.44,36,32,0.54,14.96,8,18,12,32
41830.4,39,31,0.61,15.01,9.15,18,12,27
39751.68,44,25,0.58,14.99,8.72,18,12,22
39884.8,41,27,0.6,14.99,8.97,18,12,17
41666.56,42,27,0.63,15.01,9.4,18,12,12
39331.84,40,30,0.63,15.01,9.47,18,12,7
40683.52,39,30,0.68,15.03,10.15,18,12,2
23173.12,36,34,0.44,14.9,6.52,18,11,57
21217.28,37,32,0.39,14.87,5.85,18,11,52
33689.6,37,33,0.57,14.98,8.55,18,11,47
42721.28,35,35,0.67,15.03,10.11,18,11,42
31887.36,34,36,0.56,14.96,8.31,18,11,37
40335.36,37,33,0.67,15.03,10.07,18,11,32
32983.04,36,34,0.57,14.98,8.56,18,11,27
22743.04,33,37,0.42,14.89,6.27,18,11,22
28651.52,37,34,0.54,14.96,8.03,18,11,17
29818.88,33,37,0.59,14.98,8.9,18,11,12
28282.88,33,38,0.59,14.98,8.86,18,11,7
27228.16,31,41,0.59,14.98,8.82,18,11,2
26245.12,28,45,0.54,14.95,8.09,18,10,57
25958.4,34,38,0.51,14.94,7.58,18,10,52
31221.76,33,39,0.59,14.98,8.78,18,10,47
29972.48,28,46,0.57,14.98,8.59,18,10,42
27310.08,29,45,0.55,14.95,8.19,18,10,37
18728.96,25,54,0.41,14.88,6.12,18,10,32
23941.12,26,51,0.53,14.95,7.88,18,10,27
21207.04,27,48,0.46,14.9,6.82,18,10,22
18344.96,26,51,0.39,14.87,5.8,18,10,17
11335.68,26,52,0.25,14.79,3.74,18,10,12
25190.4,28,47,0.54,14.95,8.08,18,10,7
19742.72,23,57,0.45,14.9,6.72,18,10,2
22394.88,24,54,0.5,14.93,7.41,18,9,57
17044.48,24,54,0.38,14.86,5.7,18,9,52
15585.28,22,58,0.35,14.85,5.2,18,9,47
24545.28,24,53,0.51,14.94,7.62,18,9,42
19783.68,24,53,0.45,14.9,6.72,18,9,37
16588.8,23,57,0.41,14.88,6.13,18,9,32
11535.36,20,63,0.3,14.82,4.44,18,9,27
11980.8,21,62,0.3,14.81,4.43,18,9,22
16209.92,18,70,0.39,14.87,5.81,18,9,17
8727.04,17,73,0.21,14.76,3.16,18,9,12
9597.44,17,73,0.25,14.79,3.67,18,9,7
12078.08,16,76,0.33,14.83,4.86,18,9,2
5890.56,15,80,0.15,14.73,2.18,18,8,57
8650.24,15,81,0.22,14.77,3.33,18,8,52
8716.8,16,78,0.22,14.77,3.25,18,8,47
11566.08,16,79,0.29,14.81,4.36,18,8,42
9866.24,13,94,0.25,14.78,3.71,18,8,37
7623.68,12,99,0.19,14.75,2.88,18,8,32
6164.48,10,100,0.16,14.74,2.38,18,8,27
4820.48,9,99,0.12,14.72,1.82,18,8,22
4149.76,8,100,0.11,14.71,1.6,18,8,17
3584,8,99,0.09,14.7,1.4,18,8,12
2913.28,8,100,0.08,14.69,1.22,18,8,7
2501.12,8,99,0.08,14.69,1.18,18,8,2
2517.76,8,100,0.08,14.69,1.19,18,7,57
2316.8,7,99,0.07,14.69,1.09,18,7,52
2310.4,7,100,0.07,14.69,1.09,18,7,47
2243.84,7,99,0.07,14.69,1.02,18,7,42
5368.32,23,59,0.07,14.69,1.01,17,17,22
5867.52,23,58,0.09,14.7,1.32,17,17,17
6195.2,24,56,0.12,14.72,1.69,17,17,12
6707.2,24,54,0.14,14.73,2.09,17,17,7
8409.6,25,53,0.17,14.75,2.46,17,17,2
9356.8,25,52,0.19,14.75,2.8,17,16,57
10521.6,26,49,0.21,14.77,3.12,17,16,52
11566.08,28,45,0.23,14.78,3.42,17,16,47
12288,28,44,0.25,14.8,3.74,17,16,42
12416,28,42,0.27,14.81,4.02,17,16,37
13255.68,31,34,0.29,14.81,4.26,17,16,32
14197.76,32,25,0.31,14.82,4.61,17,16,27
14679.04,30,29,0.33,14.84,4.92,17,16,22
12103.68,29,30,0.28,14.81,4.2,17,16,17
13173.76,30,29,0.3,14.83,4.48,17,16,12
16486.4,33,25,0.38,14.87,5.67,17,16,7
13117.44,34,23,0.3,14.82,4.44,17,16,2
17213.44,35,23,0.38,14.86,5.61,17,15,57
19512.32,35,22,0.4,14.88,5.89,17,15,52
21575.68,34,23,0.42,14.89,6.22,17,15,47
21852.16,34,23,0.43,14.9,6.39,17,15,42
22538.24,35,23,0.44,14.91,6.54,17,15,37
21575.68,35,23,0.45,14.91,6.69,17,15,32
22241.28,35,23,0.46,14.91,6.82,17,15,27
24207.36,34,23,0.47,14.92,7.03,17,15,22
26193.92,35,22,0.48,14.93,7.14,17,15,17
27064.32,34,25,0.49,14.94,7.33,17,15,12
25446.4,35,23,0.49,14.93,7.36,17,15,7
24688.64,36,26,0.5,14.94,7.51,17,15,2
25139.2,35,23,0.51,14.94,7.65,17,14,57
24504.32,37,21,0.52,14.94,7.72,17,14,52
23715.84,36,22,0.52,14.96,7.85,17,14,47
24545.28,34,27,0.54,14.96,8,17,14,42
26163.2,36,22,0.54,14.97,8.1,17,14,37
26808.32,37,22,0.55,14.97,8.23,17,14,32
28170.24,38,21,0.56,14.98,8.37,17,14,27
29818.88,38,22,0.56,14.97,8.44,17,14,22
30812.16,39,21,0.56,14.98,8.46,17,14,17
31621.12,38,22,0.57,14.98,8.59,17,14,12
32993.28,38,21,0.57,14.98,8.61,17,14,7
32901.12,38,21,0.58,14.99,8.77,17,14,2
33095.68,39,21,0.59,14.99,8.85,17,13,57
33290.24,39,19,0.59,15,8.87,17,13,52
35880.96,37,21,0.6,15,8.95,17,13,47
35880.96,37,23,0.6,15,9.06,17,13,42
37939.2,34,29,0.61,15.01,9.18,17,13,37
39680,37,23,0.6,15,9.04,17,13,32
41195.52,42,20,0.6,14.99,8.93,17,13,27
41646.08,42,21,0.6,15,9,17,13,22
41881.6,39,22,0.6,15,9.04,17,13,17
41635.84,39,23,0.61,15,9.09,17,13,12
41646.08,39,23,0.61,15,9.2,17,13,7
42106.88,37,25,0.62,15.01,9.28,17,13,2
42004.48,35,27,0.61,15,9.2,17,12,57
42496,36,26,0.62,15.01,9.36,17,12,52
41809.92,37,24,0.62,15.01,9.23,17,12,47
42803.2,40,22,0.61,15,9.2,17,12,42
42168.32,40,22,0.61,15,9.2,17,12,37
43274.24,41,21,0.62,15.01,9.29,17,12,32
42926.08,39,21,0.63,15.01,9.42,17,12,27
42373.12,40,21,0.62,15,9.32,17,12,22
41594.88,39,21,0.62,15.01,9.33,17,12,17
40970.24,40,21,0.62,15,9.27,17,12,12
39495.68,39,23,0.61,15.01,9.2,17,12,7
38932.48,39,25,0.6,15,9.06,17,12,2
37754.88,39,24,0.6,14.99,9.01,17,11,57
37836.8,37,24,0.6,15,9.06,17,11,52
36966.4,36,25,0.61,15,9.11,17,11,47
36966.4,37,26,0.61,15,9.11,17,11,42
36075.52,35,28,0.61,15,9.09,17,11,37
36761.6,35,29,0.61,15,9.09,17,11,32
37529.6,38,26,0.6,15,8.97,17,11,27
36003.84,37,27,0.6,14.99,8.96,17,11,22
33904.64,37,28,0.59,14.99,8.88,17,11,17
31221.76,34,31,0.59,14.98,8.81,17,11,12
28508.16,36,29,0.58,14.98,8.74,17,11,7
27996.16,36,29,0.58,14.98,8.7,17,11,2
29214.72,34,32,0.58,14.98,8.69,17,10,57
29992.96,33,33,0.58,14.97,8.63,17,10,52
30812.16,34,32,0.57,14.97,8.47,17,10,47
30044.16,34,32,0.56,14.96,8.38,17,10,42
28313.6,33,33,0.56,14.97,8.31,17,10,37
26009.6,33,33,0.54,14.95,8.09,17,10,32
25067.52,32,33,0.54,14.95,8.09,17,10,27
26275.84,33,35,0.54,14.95,8,17,10,22
26839.04,32,35,0.52,14.94,7.8,17,10,17
26562.56,32,35,0.51,14.94,7.67,17,10,12
24832,32,35,0.51,14.94,7.65,17,10,7
23285.76,32,39,0.5,14.93,7.5,17,10,2
22384.64,30,41,0.49,14.92,7.33,17,9,57
22282.24,30,43,0.48,14.92,7.16,17,9,52
22415.36,29,44,0.47,14.91,7,17,9,47
22200.32,28,46,0.46,14.9,6.9,17,9,42
20142.08,28,46,0.45,14.9,6.75,17,9,37
18037.76,28,47,0.44,14.9,6.55,17,9,32
16071.68,26,50,0.43,14.88,6.41,17,9,27
16711.68,26,51,0.42,14.89,6.23,17,9,22
16675.84,24,54,0.41,14.87,6.04,17,9,17
15836.16,23,57,0.39,14.87,5.84,17,9,12
13926.4,22,59,0.38,14.85,5.59,17,9,7
12492.8,21,61,0.36,14.85,5.32,17,9,2
11811.84,21,61,0.34,14.84,5.04,17,8,57
11985.92,21,62,0.32,14.82,4.75,17,8,52
12021.76,20,65,0.3,14.81,4.43,17,8,47
11089.92,19,67,0.28,14.8,4.08,17,8,42
10247.68,18,72,0.25,14.78,3.75,17,8,37
9259.52,17,74,0.23,14.77,3.34,17,8,32
7854.08,17,77,0.2,14.76,3.02,17,8,27
7930.88,16,82,0.19,14.76,2.79,17,8,22
6507.52,15,86,0.17,14.74,2.48,17,8,17
5432.32,14,95,0.15,14.73,2.21,17,8,12
5424.64,12,100,0.12,14.72,1.8,17,8,7
4769.28,11,99,0.1,14.7,1.51,17,8,2
4718.08,10,100,0.1,14.7,1.42,17,7,57
5194.24,20,68,0.07,14.68,1.01,16,17,22
5562.88,21,66,0.09,14.7,1.31,16,17,17
5957.12,21,65,0.12,14.71,1.69,16,17,12
6679.04,21,64,0.14,14.73,2.1,16,17,7
8281.6,20,66,0.17,14.74,2.43,16,17,2
2416.64,21,65,0.05,14.67,0.69,16,16,57
8714.24,20,66,0.18,14.75,2.68,16,16,52
2938.88,19,67,0.06,14.69,0.92,16,16,47
2713.6,21,62,0.06,14.69,0.84,16,16,42
9331.2,23,56,0.2,14.76,3.01,16,16,37
13066.24,25,51,0.28,14.81,4.22,16,16,32
13885.44,24,53,0.31,14.82,4.56,16,16,27
15375.36,26,49,0.35,14.85,5.25,16,16,17
17044.48,29,44,0.38,14.86,5.64,16,16,12
16245.76,28,44,0.38,14.86,5.61,16,16,7
17305.6,28,45,0.4,14.88,5.91,16,16,2
18442.24,27,46,0.41,14.89,6.11,16,15,57
20295.68,29,43,0.42,14.89,6.25,16,15,52
21934.08,29,42,0.43,14.9,6.46,16,15,47
21964.8,27,46,0.45,14.91,6.66,16,15,42
4462.08,27,45,0.09,14.71,1.36,16,15,37
22067.2,31,40,0.46,14.91,6.85,16,15,32
23029.76,30,40,0.47,14.91,7.01,16,15,27
25436.16,30,40,0.49,14.93,7.26,16,15,22
26900.48,29,40,0.49,14.93,7.37,16,15,17
26818.56,30,39,0.5,14.94,7.54,16,15,12
25610.24,31,38,0.52,14.95,7.85,16,15,7
26470.4,29,42,0.57,14.98,8.5,16,15,2
11704.32,27,45,0.26,14.8,3.92,16,14,57
26982.4,30,40,0.59,14.99,8.81,16,14,52
24811.52,28,42,0.58,14.98,8.64,16,14,47
9141.76,24,48,0.21,14.77,3.12,16,14,42
7572.48,26,45,0.16,14.74,2.36,16,14,37
9423.36,27,42,0.2,14.76,2.93,16,14,32
9397.76,26,43,0.2,14.76,2.96,16,14,27
7669.76,28,39,0.16,14.74,2.34,16,14,22
14208,30,35,0.29,14.81,4.33,16,14,17
6901.76,32,32,0.14,14.73,2.09,16,14,12
35041.28,39,25,0.6,14.99,9,16,14,7
34836.48,39,25,0.61,15.01,9.22,16,14,2
31754.24,39,24,0.6,15,9.02,16,13,57
31754.24,38,26,0.58,14.99,8.72,16,13,52
34539.52,39,24,0.61,15,9.09,16,13,47
35297.28,39,25,0.59,14.99,8.88,16,13,42
36771.84,39,25,0.59,14.99,8.86,16,13,37
40304.64,39,25,0.61,15,9.17,16,13,32
42188.8,39,24,0.62,15.01,9.32,16,13,27
42598.4,39,25,0.62,15.01,9.29,16,13,22
41984,39,23,0.62,15,9.23,16,13,17
41748.48,39,24,0.62,15.01,9.29,16,13,12
42024.96,38,24,0.62,15.01,9.34,16,13,7
43048.96,38,24,0.63,15.01,9.42,16,13,2
42905.6,38,25,0.63,15.01,9.47,16,12,57
43335.68,38,25,0.63,15.01,9.43,16,12,52
44523.52,38,25,0.63,15.02,9.45,16,12,47
43520,39,24,0.63,15.01,9.43,16,12,42
43520,38,25,0.63,15.01,9.5,16,12,37
43642.88,38,23,0.63,15.01,9.42,16,12,32
42455.04,39,23,0.63,15.01,9.38,16,12,27
42475.52,39,24,0.63,15.01,9.41,16,12,22
42127.36,38,24,0.63,15.01,9.5,16,12,17
41881.6,40,23,0.62,15.01,9.34,16,12,12
41400.32,41,21,0.62,15.01,9.27,16,12,7
40448,37,25,0.62,15.01,9.31,16,12,2
37468.16,37,24,0.62,15,9.31,16,11,57
36741.12,39,24,0.62,15.01,9.25,16,11,52
37181.44,37,24,0.62,15.01,9.28,16,11,47
37181.44,38,25,0.61,15.01,9.22,16,11,42
35829.76,38,25,0.61,15,9.09,16,11,37
36730.88,38,25,0.61,15,9.17,16,11,32
38072.32,38,26,0.6,14.99,9.04,16,11,27
35563.52,34,31,0.59,14.98,8.81,16,11,22
32624.64,31,36,0.58,14.98,8.77,16,11,17
30187.52,32,36,0.58,14.98,8.63,16,11,12
29143.04,33,35,0.59,14.99,8.82,16,11,7
26613.76,30,40,0.56,14.96,8.42,16,11,2
27688.96,30,40,0.56,14.96,8.38,16,10,57
29870.08,32,38,0.57,14.97,8.51,16,10,52
31160.32,32,39,0.57,14.97,8.54,16,10,47
30351.36,31,44,0.56,14.96,8.44,16,10,42
28354.56,30,42,0.56,14.96,8.32,16,10,37
25743.36,31,42,0.54,14.95,8.12,16,10,32
24514.56,30,45,0.54,14.95,8.09,16,10,27
25425.92,30,45,0.54,14.95,8,16,10,22
27043.84,27,50,0.53,14.94,7.97,16,10,17
26593.28,27,49,0.52,14.94,7.81,16,10,12
25569.28,29,48,0.51,14.94,7.69,16,10,7
23449.6,25,52,0.5,14.93,7.54,16,10,2
22538.24,25,54,0.5,14.92,7.39,16,9,57
22978.56,25,53,0.49,14.93,7.33,16,9,52
22384.64,23,57,0.47,14.91,7.08,16,9,47
22323.2,24,53,0.46,14.91,6.9,16,9,42
21125.12,25,52,0.46,14.91,6.82,16,9,37
18749.44,24,55,0.45,14.9,6.68,16,9,32
16465.92,25,53,0.43,14.89,6.36,16,9,27
16435.2,23,54,0.42,14.88,6.2,16,9,22
16588.8,24,53,0.4,14.87,5.99,16,9,17
15892.48,23,56,0.39,14.86,5.77,16,9,12
13900.8,22,57,0.37,14.85,5.56,16,9,7
12328.96,22,59,0.35,14.84,5.27,16,9,2
11607.04,21,61,0.34,14.83,5.02,16,8,57
11991.04,20,66,0.32,14.82,4.75,16,8,52
11781.12,19,72,0.3,14.81,4.43,16,8,47
10762.24,18,75,0.28,14.8,4.08,16,8,42
10705.92,16,84,0.25,14.78,3.71,16,8,37
9625.6,15,89,0.22,14.78,3.3,16,8,32
7257.6,14,97,0.2,14.76,2.97,16,8,27
4144.64,13,99,0.18,14.74,2.61,16,8,22
2677.76,12,100,0.16,14.73,2.3,16,8,17
2736.64,11,99,0.14,14.73,2.02,16,8,12
3230.72,10,100,0.12,14.72,1.78,16,8,7
3202.56,9,50,0.11,14.7,1.57,16,8,2
4866.56,20,64,0.07,14.69,1.02,15,17,22
5542.4,21,63,0.09,14.7,1.32,15,17,17
5734.4,21,62,0.11,14.71,1.68,15,17,12
6497.28,21,60,0.14,14.73,2.06,15,17,7
7836.16,22,60,0.16,14.74,2.38,15,17,2
8939.52,22,59,0.18,14.76,2.68,15,16,57
10222.08,21,60,0.21,14.77,3.1,15,16,52
3304.96,21,60,0.07,14.69,1.01,15,16,47
12267.52,22,59,0.25,14.79,3.71,15,16,42
3855.36,21,62,0.09,14.69,1.27,15,16,37
8773.12,24,54,0.19,14.76,2.85,15,16,32
5936.64,23,57,0.13,14.72,1.93,15,16,27
14458.88,25,51,0.32,14.83,4.83,15,16,22
13511.68,26,50,0.32,14.83,4.76,15,16,17
15493.12,27,48,0.36,14.85,5.29,15,16,12
15759.36,26,50,0.37,14.85,5.48,15,16,7
15825.92,26,50,0.38,14.86,5.59,15,16,2
17940.48,25,53,0.41,14.88,6.07,15,15,57
7513.6,23,55,0.16,14.74,2.39,15,15,52
22374.4,26,49,0.44,14.9,6.57,15,15,47
23183.36,23,56,0.47,14.91,6.94,15,15,42
5158.4,22,58,0.11,14.71,1.65,15,15,37
4561.92,25,52,0.1,14.7,1.45,15,15,32
23418.88,29,44,0.48,14.92,7.18,15,15,27
27023.36,28,45,0.51,14.94,7.64,15,15,22
28456.96,28,45,0.52,14.95,7.77,15,15,17
6745.6,25,50,0.14,14.73,2.1,15,15,12
21514.24,30,42,0.44,14.89,6.48,15,15,7
19082.24,25,50,0.44,14.89,6.48,15,15,2
28774.4,29,43,0.59,14.99,8.85,15,14,57
23889.92,24,54,0.5,14.94,7.54,15,14,52
6228.48,24,52,0.14,14.73,2.02,15,14,47
8389.12,23,53,0.18,14.75,2.69,15,14,42
5168.64,25,49,0.11,14.71,1.64,15,14,37
4912.64,29,40,0.1,14.7,1.55,15,14,32
30228.48,32,37,0.6,14.99,9.01,15,14,27
33689.6,30,41,0.63,15.01,9.54,15,14,22
33187.84,35,34,0.61,15,9.19,15,14,17
31754.24,36,33,0.59,14.99,8.86,15,14,12
19829.76,36,32,0.39,14.87,5.8,15,14,7
33904.64,36,32,0.62,15,9.23,15,14,2
39168,35,33,0.63,15.01,9.43,15,13,57
39168,32,38,0.7,15.05,10.53,15,13,52
8128,33,36,0.17,14.74,2.47,15,13,47
38840.32,38,30,0.63,15.01,9.38,15,13,42
40632.32,38,30,0.64,15.01,9.57,15,13,37
39813.12,35,35,0.63,15,9.4,15,13,32
40693.76,37,32,0.61,15,9.17,15,13,27
39219.2,35,34,0.59,14.98,8.85,15,13,22
39946.24,36,34,0.61,15,9.08,15,13,17
40181.76,33,37,0.61,15,9.19,15,13,12
41502.72,37,33,0.61,15,9.19,15,13,7
41697.28,34,37,0.62,15,9.34,15,13,2
42536.96,37,32,0.62,15,9.34,15,12,57
42209.28,36,33,0.62,15,9.32,15,12,52
42659.84,33,36,0.63,15.01,9.43,15,12,47
42823.68,34,35,0.63,15.02,9.51,15,12,42
43520,36,32,0.63,15.02,9.47,15,12,37
43479.04,34,36,0.63,15.01,9.46,15,12,32
43048.96,34,35,0.63,15.01,9.5,15,12,27
41820.16,34,36,0.62,15,9.32,15,12,22
41451.52,37,34,0.62,15,9.28,15,12,17
40908.8,35,35,0.62,15,9.27,15,12,12
40345.6,34,36,0.62,15,9.36,15,12,7
39567.36,33,38,0.62,15,9.32,15,12,2
39188.48,33,38,0.62,15.01,9.34,15,11,57
35788.8,30,41,0.63,15.01,9.42,15,11,52
36085.76,30,42,0.62,15,9.32,15,11,47
36085.76,32,40,0.62,15.01,9.32,15,11,42
35921.92,31,40,0.62,15,9.27,15,11,37
35532.8,34,36,0.61,14.99,9.13,15,11,32
37693.44,34,37,0.62,14.99,9.22,15,11,27
36751.36,32,40,0.61,14.99,9.2,15,11,22
34621.44,29,43,0.61,14.99,9.09,15,11,17
32481.28,31,39,0.61,14.99,9.06,15,11,12
30095.36,30,42,0.61,14.99,9.08,15,11,7
27985.92,28,46,0.59,14.98,8.9,15,11,2
28917.76,29,44,0.59,14.98,8.9,15,10,57
30074.88,28,45,0.59,14.98,8.82,15,10,52
31180.8,26,50,0.58,14.98,8.72,15,10,47
30136.32,26,49,0.57,14.97,8.51,15,10,42
28272.64,26,52,0.56,14.96,8.42,15,10,37
26593.28,25,52,0.56,14.96,8.33,15,10,32
25200.64,24,53,0.55,14.96,8.28,15,10,27
25077.76,26,52,0.54,14.95,8.09,15,10,22
27351.04,25,53,0.55,14.95,8.15,15,10,17
30279.68,27,47,0.58,14.98,8.65,15,10,12
31754.24,27,48,0.61,14.98,9.1,15,10,7
28590.08,26,52,0.57,14.97,8.6,15,10,2
27985.92,27,51,0.56,14.96,8.38,15,9,57
28907.52,26,50,0.59,14.98,8.82,15,9,52
26511.36,23,58,0.55,14.95,8.2,15,9,47
19573.76,22,59,0.42,14.88,6.31,15,9,42
26101.76,23,63,0.55,14.96,8.2,15,9,37
15488,17,75,0.35,14.84,5.2,15,9,32
16768,16,79,0.39,14.86,5.85,15,9,27
10624,13,94,0.25,14.79,3.7,15,9,22
8040.96,12,98,0.19,14.74,2.73,15,9,17
7987.2,12,97,0.19,14.75,2.79,15,9,12
8427.52,12,97,0.19,14.75,2.84,15,9,7
8422.4,13,90,0.2,14.75,2.96,15,9,2
14909.44,15,89,0.38,14.85,5.61,15,8,57
11187.2,13,95,0.3,14.82,4.44,15,8,52
9548.8,12,94,0.29,14.81,4.29,15,8,47
6740.48,11,99,0.27,14.8,3.98,15,8,42
5130.24,10,100,0.22,14.77,3.19,15,8,37
5194.24,9,99,0.23,14.77,3.35,15,8,32
4083.2,8,100,0.17,14.74,2.51,15,8,27
4126.72,8,99,0.19,14.75,2.73,15,8,22
3366.4,8,100,0.13,14.72,1.92,15,8,17
4193.28,8,99,0.16,14.74,2.39,15,8,12
3461.12,7,100,0.13,14.71,1.84,15,8,7
3494.4,6,99,0.12,14.72,1.77,15,8,2
2854.4,6,100,0.09,14.69,1.4,15,7,57
2391.04,5,99,0.08,14.68,1.14,15,7,52
2147.84,5,100,0.07,14.69,1.05,15,7,47
4943.36,16,76,0.11,14.71,1.61,14,16,42
7439.36,15,83,0.17,14.73,2.43,14,16,37
5657.6,15,81,0.13,14.72,1.86,14,16,32
4887.04,15,80,0.11,14.71,1.61,14,16,27
6351.36,16,77,0.14,14.72,2.06,14,16,22
5056,16,77,0.11,14.71,1.64,14,16,17
9336.32,16,77,0.21,14.77,3.06,14,16,12
7080.96,16,76,0.16,14.73,2.3,14,16,7
6650.88,16,77,0.15,14.74,2.23,14,16,2
6917.12,16,77,0.15,14.74,2.23,14,15,57
6259.2,16,77,0.14,14.73,2.09,14,15,52
7831.04,17,73,0.17,14.75,2.55,14,15,47
6080,16,74,0.14,14.72,1.98,14,15,42
6794.24,17,74,0.15,14.73,2.19,14,15,37
8558.08,17,72,0.19,14.75,2.79,14,15,32
10150.4,17,74,0.22,14.77,3.25,14,15,27
9797.12,17,72,0.22,14.77,3.17,14,15,22
8724.48,25,44.53,0.18,14.73,2.69,29,15,12
8184.32,29,40.07,0.18,14.73,2.6,29,15,7
16327.68,29,38.77,0.42,14.85,6.18,29,15,2
19957.76,30,36.03,0.5,14.9,7.45,29,14,57
15339.52,29,41.62,0.35,14.81,5.15,29,14,52
22681.6,29,39.18,0.51,14.9,7.65,29,14,47
